CountryName,CountryISO3,Year,IndicatorName,IndicatorCode,Value
Bosnia and Herzegovina,BIH,2008,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.39040764203794
Bosnia and Herzegovina,BIH,2007,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.13016442214032
Bosnia and Herzegovina,BIH,2006,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.856238937936
Bosnia and Herzegovina,BIH,2005,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.56099741247455
Bosnia and Herzegovina,BIH,2004,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.23551433596273
Bosnia and Herzegovina,BIH,2003,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.92626996113475
Bosnia and Herzegovina,BIH,2002,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.71520680303122
Bosnia and Herzegovina,BIH,2001,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.64778826801809
Bosnia and Herzegovina,BIH,2000,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.73607402521447
Bosnia and Herzegovina,BIH,1999,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.97136712125827
Bosnia and Herzegovina,BIH,1998,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.29937300508082
Bosnia and Herzegovina,BIH,1997,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.67254206902564
Bosnia and Herzegovina,BIH,1996,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.09414520828313
Bosnia and Herzegovina,BIH,1995,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.48381238292605
Bosnia and Herzegovina,BIH,1994,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.5828802712393
Bosnia and Herzegovina,BIH,1993,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.41239919557592
Bosnia and Herzegovina,BIH,1992,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.04147458524838
Bosnia and Herzegovina,BIH,1991,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.75854046288569
Bosnia and Herzegovina,BIH,1990,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.68017523339492
Bosnia and Herzegovina,BIH,1989,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.60468125480145
Bosnia and Herzegovina,BIH,1988,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.5264606701382
Bosnia and Herzegovina,BIH,1987,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.44455741895258
Bosnia and Herzegovina,BIH,1986,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.34687346809665
Bosnia and Herzegovina,BIH,1985,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.22216299453766
Bosnia and Herzegovina,BIH,1984,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.07074496430685
Bosnia and Herzegovina,BIH,1983,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.89963101444954
Bosnia and Herzegovina,BIH,1982,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.7044863200703
Bosnia and Herzegovina,BIH,1981,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.47302882465968
Bosnia and Herzegovina,BIH,1980,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.19934558220918
Bosnia and Herzegovina,BIH,1979,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.89183923316595
Bosnia and Herzegovina,BIH,1978,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.5637516798048
Bosnia and Herzegovina,BIH,1977,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.25261654434216
Bosnia and Herzegovina,BIH,1976,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.01777140658808
Bosnia and Herzegovina,BIH,1975,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.89720878041425
Bosnia and Herzegovina,BIH,1974,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.89065026902383
Bosnia and Herzegovina,BIH,1973,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.98957885063515
Bosnia and Herzegovina,BIH,1972,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.163554372144
Bosnia and Herzegovina,BIH,1971,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.34842029071552
Bosnia and Herzegovina,BIH,1970,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.5007488771946
Bosnia and Herzegovina,BIH,1969,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.61168871268924
Bosnia and Herzegovina,BIH,1968,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.67843201932366
Bosnia and Herzegovina,BIH,1967,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.69769634548264
Bosnia and Herzegovina,BIH,1966,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.68140937688016
Bosnia and Herzegovina,BIH,1965,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.63814113395103
Bosnia and Herzegovina,BIH,1964,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.57039976910638
Bosnia and Herzegovina,BIH,1963,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.47920567250012
Bosnia and Herzegovina,BIH,1962,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.38059177502501
Bosnia and Herzegovina,BIH,1961,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.30038343254777
Bosnia and Herzegovina,BIH,1960,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.25608976877336
Bosnia and Herzegovina,BIH,2022,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.49204995055955
Bosnia and Herzegovina,BIH,2021,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.5599588241596
Bosnia and Herzegovina,BIH,2020,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.60177958293283
Bosnia and Herzegovina,BIH,2019,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.63998150685263
Bosnia and Herzegovina,BIH,2018,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.64739005524068
Bosnia and Herzegovina,BIH,2017,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.56168606707373
Bosnia and Herzegovina,BIH,2016,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.43319877449271
Bosnia and Herzegovina,BIH,2015,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.33533632767944
Bosnia and Herzegovina,BIH,2014,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.24884191515104
Bosnia and Herzegovina,BIH,2013,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.17993983513706
Bosnia and Herzegovina,BIH,2012,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.10216994786915
Bosnia and Herzegovina,BIH,2011,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.92892042444313
Bosnia and Herzegovina,BIH,2010,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.67918058907766
Bosnia and Herzegovina,BIH,2009,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.38825846825891
Bosnia and Herzegovina,BIH,2008,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.07921560453378
Bosnia and Herzegovina,BIH,2007,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.78114315028942
Bosnia and Herzegovina,BIH,2006,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.49098247005311
Bosnia and Herzegovina,BIH,2005,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.18951845507203
Bosnia and Herzegovina,BIH,2004,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.86619484957739
Bosnia and Herzegovina,BIH,2003,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.55537401821092
Bosnia and Herzegovina,BIH,2002,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.32969864992825
Bosnia and Herzegovina,BIH,2001,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.2435547867558
Bosnia and Herzegovina,BIH,2000,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.31052242781337
Bosnia and Herzegovina,BIH,1999,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.51831499118688
Bosnia and Herzegovina,BIH,1998,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.82676296679231
Bosnia and Herzegovina,BIH,1997,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.19282118414602
Bosnia and Herzegovina,BIH,1996,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.61000370838911
Bosnia and Herzegovina,BIH,1995,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.00216567614555
Bosnia and Herzegovina,BIH,1994,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.13245435003057
Bosnia and Herzegovina,BIH,1993,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.01765035768226
Bosnia and Herzegovina,BIH,1992,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.72111423074479
Bosnia and Herzegovina,BIH,1991,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.4932392625824
Bosnia and Herzegovina,BIH,1990,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.43900913669849
Bosnia and Herzegovina,BIH,1989,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.38367544176924
Bosnia and Herzegovina,BIH,1988,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.31270032327389
Bosnia and Herzegovina,BIH,1987,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.21139655988136
Bosnia and Herzegovina,BIH,1986,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.04784959088908
Bosnia and Herzegovina,BIH,1985,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.80144445876526
Bosnia and Herzegovina,BIH,1984,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.48292311468875
Bosnia and Herzegovina,BIH,1983,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.11296899916568
Bosnia and Herzegovina,BIH,1982,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.71340060350795
Bosnia and Herzegovina,BIH,1981,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.32019109418626
Bosnia and Herzegovina,BIH,1980,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.96457846801404
Bosnia and Herzegovina,BIH,1979,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.65340212839275
Bosnia and Herzegovina,BIH,1978,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.38559348147464
Bosnia and Herzegovina,BIH,1977,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.17846563481497
Bosnia and Herzegovina,BIH,1976,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.04898689844471
Bosnia and Herzegovina,BIH,1975,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.00190133486278
Bosnia and Herzegovina,BIH,1974,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.03607177642052
Bosnia and Herzegovina,BIH,1973,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.15467289852978
Bosnia and Herzegovina,BIH,1972,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.34079431484239
Bosnia and Herzegovina,BIH,1971,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.55661820180681
Bosnia and Herzegovina,BIH,1970,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.77477523097763
Bosnia and Herzegovina,BIH,1969,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.98955620346558
Bosnia and Herzegovina,BIH,1968,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.19762776731888
Bosnia and Herzegovina,BIH,1967,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.37859478504764
Bosnia and Herzegovina,BIH,1966,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.51734274475916
Bosnia and Herzegovina,BIH,1965,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.60315089981024
Bosnia and Herzegovina,BIH,1964,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.63277354337091
Bosnia and Herzegovina,BIH,1963,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.60464677117386
Bosnia and Herzegovina,BIH,1962,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.5339017924412
Bosnia and Herzegovina,BIH,1961,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.45495713269731
Bosnia and Herzegovina,BIH,1960,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.3927037455764
Bosnia and Herzegovina,BIH,2022,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.57526058917137
Bosnia and Herzegovina,BIH,2021,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.4741589094974
Bosnia and Herzegovina,BIH,2020,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.38825774093132
Bosnia and Herzegovina,BIH,2019,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.305933266304
Bosnia and Herzegovina,BIH,2018,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.23307951216622
Bosnia and Herzegovina,BIH,2017,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.18474387044779
Bosnia and Herzegovina,BIH,2016,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.06976720601583
Bosnia and Herzegovina,BIH,2015,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.86873699744888
Bosnia and Herzegovina,BIH,2014,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.64144718285367
Bosnia and Herzegovina,BIH,2013,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.36677808316819
Bosnia and Herzegovina,BIH,2012,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.09352793810185
Bosnia and Herzegovina,BIH,2011,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.84271960538012
Bosnia and Herzegovina,BIH,2010,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.5345623878774
Bosnia and Herzegovina,BIH,2009,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.19797848419548
Bosnia and Herzegovina,BIH,2008,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.89523491680886
Bosnia and Herzegovina,BIH,2007,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.68384976235358
Bosnia and Herzegovina,BIH,2006,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.58687874714825
Bosnia and Herzegovina,BIH,2005,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.62267658746201
Bosnia and Herzegovina,BIH,2004,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.77936149446694
Bosnia and Herzegovina,BIH,2003,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.0119056485234
Bosnia and Herzegovina,BIH,2002,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.27565208896415
Bosnia and Herzegovina,BIH,2001,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.51313224591473
Bosnia and Herzegovina,BIH,2000,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.68458281402697
Bosnia and Herzegovina,BIH,1999,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.78690125698902
Bosnia and Herzegovina,BIH,1998,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.83320057578844
Bosnia and Herzegovina,BIH,1997,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.85080544847256
Bosnia and Herzegovina,BIH,1996,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.91521564115016
Bosnia and Herzegovina,BIH,1995,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.00082520682686
Bosnia and Herzegovina,BIH,1994,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.87835286010897
Bosnia and Herzegovina,BIH,1993,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.59359798014963
Bosnia and Herzegovina,BIH,1992,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.21648321088203
Bosnia and Herzegovina,BIH,1991,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.93013228826659
Bosnia and Herzegovina,BIH,1990,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.79062004627866
Bosnia and Herzegovina,BIH,1989,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.62952309473319
Bosnia and Herzegovina,BIH,1988,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.45729398606793
Bosnia and Herzegovina,BIH,1987,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.27070438997897
Bosnia and Herzegovina,BIH,1986,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.05999601901706
Bosnia and Herzegovina,BIH,1985,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.81931872382106
Bosnia and Herzegovina,BIH,1984,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.5496991832484
Bosnia and Herzegovina,BIH,1983,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.25632102822534
Bosnia and Herzegovina,BIH,1982,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.97252384086583
Bosnia and Herzegovina,BIH,1981,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.75161254305526
Bosnia and Herzegovina,BIH,1980,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.62929835322273
Bosnia and Herzegovina,BIH,1979,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.60743012701163
Bosnia and Herzegovina,BIH,1978,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.67933489872486
Bosnia and Herzegovina,BIH,1977,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.81790572148947
Bosnia and Herzegovina,BIH,1976,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.96600885289775
Bosnia and Herzegovina,BIH,1975,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.08539815851094
Bosnia and Herzegovina,BIH,1974,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.16812298232129
Bosnia and Herzegovina,BIH,1973,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.21191654647351
Bosnia and Herzegovina,BIH,1972,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.21317924514137
Bosnia and Herzegovina,BIH,1971,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.18142371528221
Bosnia and Herzegovina,BIH,1970,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.1238476235877
Bosnia and Herzegovina,BIH,1969,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.04473202855136
Bosnia and Herzegovina,BIH,1968,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.9472184919256
Bosnia and Herzegovina,BIH,1967,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.84540019575884
Bosnia and Herzegovina,BIH,1966,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.76084942784112
Bosnia and Herzegovina,BIH,1965,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.7087189840326
Bosnia and Herzegovina,BIH,1964,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.68714880900596
Bosnia and Herzegovina,BIH,1963,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.69519017529
Bosnia and Herzegovina,BIH,1962,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.71925364983372
Bosnia and Herzegovina,BIH,1961,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.71897793225792
Bosnia and Herzegovina,BIH,1960,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.66711932551854
Bosnia and Herzegovina,BIH,2022,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,7.24170663155369
Bosnia and Herzegovina,BIH,2021,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,7.11761354020622
Bosnia and Herzegovina,BIH,2020,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,7.00971825719928
Bosnia and Herzegovina,BIH,2019,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.91139022961518
Bosnia and Herzegovina,BIH,2018,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.82846411271697
Bosnia and Herzegovina,BIH,2017,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.75965315638472
Bosnia and Herzegovina,BIH,2016,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.61878271042965
Bosnia and Herzegovina,BIH,2015,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.3991756127467
Bosnia and Herzegovina,BIH,2014,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.1518521478968
Bosnia and Herzegovina,BIH,2013,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.85450614887391
Bosnia and Herzegovina,BIH,2012,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.56189831177928
Bosnia and Herzegovina,BIH,2011,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.29839293708237
Bosnia and Herzegovina,BIH,2010,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.98474529551368
Bosnia and Herzegovina,BIH,2009,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.64860587547035
Bosnia and Herzegovina,BIH,2008,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.34046643003744
Bosnia and Herzegovina,BIH,2007,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.10484461223001
Bosnia and Herzegovina,BIH,2006,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.98632659091655
Bosnia and Herzegovina,BIH,2005,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.00767308551386
Bosnia and Herzegovina,BIH,2004,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.1429150778696
Bosnia and Herzegovina,BIH,2003,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.35827555246945
Bosnia and Herzegovina,BIH,2002,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.61408740811605
Bosnia and Herzegovina,BIH,2001,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.85431081662171
Bosnia and Herzegovina,BIH,2000,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.03687691116873
Bosnia and Herzegovina,BIH,1999,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.15271132966984
Bosnia and Herzegovina,BIH,1998,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.21069557531565
Bosnia and Herzegovina,BIH,1997,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.23928075911699
Bosnia and Herzegovina,BIH,1996,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.31109702566153
Bosnia and Herzegovina,BIH,1995,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.40702997022538
Bosnia and Herzegovina,BIH,1994,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.315849802663
Bosnia and Herzegovina,BIH,1993,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.07011111422094
Bosnia and Herzegovina,BIH,1992,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.72491752883291
Bosnia and Herzegovina,BIH,1991,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.41994585671129
Bosnia and Herzegovina,BIH,1990,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.18590629126184
Bosnia and Herzegovina,BIH,1989,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.89051329657278
Bosnia and Herzegovina,BIH,1988,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.55644210274673
Bosnia and Herzegovina,BIH,1987,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.20253699039475
Bosnia and Herzegovina,BIH,1986,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.86073682473616
Bosnia and Herzegovina,BIH,1985,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.55730883246488
Bosnia and Herzegovina,BIH,1984,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.29346878336734
Bosnia and Herzegovina,BIH,1983,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.06582492071176
Bosnia and Herzegovina,BIH,1982,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.88846139030857
Bosnia and Herzegovina,BIH,1981,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.77531185476422
Bosnia and Herzegovina,BIH,1980,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.73036330233502
Bosnia and Herzegovina,BIH,1979,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.75230909042715
Bosnia and Herzegovina,BIH,1978,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.84427361562238
Bosnia and Herzegovina,BIH,1977,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.99164009658481
Bosnia and Herzegovina,BIH,1976,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.16200350955553
Bosnia and Herzegovina,BIH,1975,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.33294953504481
Bosnia and Herzegovina,BIH,1974,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.49916613276089
Bosnia and Herzegovina,BIH,1973,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.658201281119
